Timestamp_Unix,PID,Value,Unit,DTC_Codes
1771532081.4098058,O2_S1_WR_CURRENT,0.02734375,milliampere,
1771532081.4098227,TIMING_ADVANCE,7.5,degree,
1771532081.4098392,COOLANT_TEMP,45,degree_Celsius,
1771532081.4098556,LONG_FUEL_TRIM_1,-6.25,percent,
1771532081.4098723,CATALYST_TEMP_B1S2,47.30000000000001,degree_Celsius,
1771532081.4098904,O2_B1S2,0.74,volt,
1771532081.4099061,COMMANDED_EQUIV_RATIO,0.998997,ratio,
1771532081.4099233,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771532081.4099398,RPM,1297.5,revolutions_per_minute,
1771532081.4099557,RUN_TIME,161.0,second,
1771532081.4099722,INTAKE_TEMP,12,degree_Celsius,
1771532081.409989,THROTTLE_ACTUATOR,45.490196078431374,percent,
1771532082.4157062,RELATIVE_THROTTLE_POS,0.7843137254901961,percent,
1771532082.415755,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771532082.4157722,THROTTLE_POS_B,82.74509803921569,percent,
1771532082.4157875,SHORT_FUEL_TRIM_1,-0.78125,percent,
1771532082.415802,CONTROL_MODULE_VOLTAGE,14.667,volt,
1771532082.4158194,ELM_VOLTAGE,13.8,volt,
1771532082.4158342,ENGINE_LOAD,40.3921568627451,percent,
1771532082.4158492,CATALYST_TEMP_B1S1,517.3000000000001,degree_Celsius,
1771532082.4158642,MAF,7.73,gps,
1771532082.415878,ABSOLUTE_LOAD,75.29411764705883,percent,
1771532082.4158921,INTAKE_PRESSURE,97,kilopascal,
1771532082.415907,O2_S1_WR_VOLTAGE,3.8810406652933547,volt,
1771532082.415922,THROTTLE_POS,18.03921568627451,percent,
1771532082.415936,SPEED,92.0,kilometer_per_hour,
1771532082.415951,O2_S1_WR_CURRENT,1.42578125,milliampere,
1771532082.415965,TIMING_ADVANCE,5.0,degree,
1771532082.4159782,COOLANT_TEMP,32,degree_Celsius,
1771532082.4159913,LONG_FUEL_TRIM_1,-1.5625,percent,
1771532082.4160051,CATALYST_TEMP_B1S2,577.1,degree_Celsius,
1771532082.416019,O2_B1S2,0.35,volt,
1771532082.4160326,COMMANDED_EQUIV_RATIO,0.9840215,ratio,
1771532082.416047,DISTANCE_SINCE_DTC_CLEAR,50.0,kilometer,
1771532082.416061,RPM,3787.5,revolutions_per_minute,
1771532082.4161322,RUN_TIME,128.0,second,
1771532082.4161508,INTAKE_TEMP,16,degree_Celsius,
1771532082.4161654,THROTTLE_ACTUATOR,16.470588235294116,percent,
1771532082.416357,RELATIVE_THROTTLE_POS,25.88235294117647,percent,
1771532082.4163742,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771532082.4163892,THROTTLE_POS_B,48.627450980392155,percent,
1771532082.4164038,SHORT_FUEL_TRIM_1,-6.25,percent,
1771532082.4164183,CONTROL_MODULE_VOLTAGE,14.687000000000001,volt,
1771532082.4164324,ELM_VOLTAGE,13.7,volt,
1771532082.416446,ENGINE_LOAD,59.6078431372549,percent,
1771532082.4164603,CATALYST_TEMP_B1S1,857.5,degree_Celsius,
1771532082.4164746,MAF,41.01,gps,
1771532082.4164882,ABSOLUTE_LOAD,74.50980392156863,percent,
1771532082.416503,INTAKE_PRESSURE,54,kilopascal,
1771532082.4165165,O2_S1_WR_VOLTAGE,3.465995269703212,volt,
1771532082.416531,THROTTLE_POS,18.431372549019606,percent,
1771532082.4165456,SPEED,114.0,kilometer_per_hour,
1771532082.4165597,O2_S1_WR_CURRENT,-0.06640625,milliampere,
1771532082.4165738,TIMING_ADVANCE,10.5,degree,
1771532082.4165866,COOLANT_TEMP,46,degree_Celsius,
1771532082.4165998,LONG_FUEL_TRIM_1,-0.78125,percent,
1771532082.4166138,CATALYST_TEMP_B1S2,401.40000000000003,degree_Celsius,
1771532082.4166281,O2_B1S2,0.0,volt,
1771532082.4166417,COMMANDED_EQUIV_RATIO,0.9861869999999999,ratio,
1771532082.4166617,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532082.4166756,RPM,637.5,revolutions_per_minute,
1771532082.4166887,RUN_TIME,14.0,second,
1771532082.416702,INTAKE_TEMP,17,degree_Celsius,
1771532082.4167156,THROTTLE_ACTUATOR,19.607843137254903,percent,
1771532083.4232724,RELATIVE_THROTTLE_POS,27.45098039215686,percent,
1771532083.4233613,TIME_SINCE_DTC_CLEARED,93.0,minute,
1771532083.423383,THROTTLE_POS_B,48.23529411764706,percent,
1771532083.4233985,SHORT_FUEL_TRIM_1,6.25,percent,
1771532083.423413,CONTROL_MODULE_VOLTAGE,14.648,volt,
1771532083.4234276,ELM_VOLTAGE,13.5,volt,
1771532083.4234421,ENGINE_LOAD,41.1764705882353,percent,
1771532083.423457,CATALYST_TEMP_B1S1,835.8000000000001,degree_Celsius,
1771532083.4234734,MAF,0.81,gps,
1771532083.4234881,ABSOLUTE_LOAD,33.333333333333336,percent,
1771532083.4235034,INTAKE_PRESSURE,20,kilopascal,
1771532083.4235175,O2_S1_WR_VOLTAGE,3.505058365758755,volt,
1771532083.4235325,THROTTLE_POS,43.92156862745098,percent,
1771532083.4235468,SPEED,41.0,kilometer_per_hour,
1771532083.4235601,TIMING_ADVANCE,21.5,degree,
1771532083.4235735,COOLANT_TEMP,26,degree_Celsius,
1771532083.4235895,LONG_FUEL_TRIM_1,-1.5625,percent,
1771532083.4236047,CATALYST_TEMP_B1S2,785.5,degree_Celsius,
1771532083.423619,O2_B1S2,0.74,volt,
1771532083.4236326,COMMANDED_EQUIV_RATIO,0.992592,ratio,
1771532083.423647,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532083.423661,RPM,1575.75,revolutions_per_minute,
1771532083.423675,RUN_TIME,139.0,second,
1771532083.423688,INTAKE_TEMP,15,degree_Celsius,
1771532083.4237013,THROTTLE_ACTUATOR,45.88235294117647,percent,
1771532084.4266765,RELATIVE_THROTTLE_POS,1.1764705882352942,percent,
1771532084.4267309,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532084.4267478,THROTTLE_POS_B,50.588235294117645,percent,
1771532084.4267633,SHORT_FUEL_TRIM_1,8.59375,percent,
1771532084.4267778,CONTROL_MODULE_VOLTAGE,14.785,volt,
1771532084.4267914,ELM_VOLTAGE,13.3,volt,
1771532084.4268048,ENGINE_LOAD,25.49019607843137,percent,
1771532084.4268193,CATALYST_TEMP_B1S1,787.0,degree_Celsius,
1771532084.4268339,MAF,11.71,gps,
1771532084.4268491,ABSOLUTE_LOAD,23.52941176470588,percent,
1771532084.4268632,INTAKE_PRESSURE,53,kilopascal,
1771532084.4268777,O2_S1_WR_VOLTAGE,3.402517738612955,volt,
1771532084.4268918,THROTTLE_POS,31.372549019607842,percent,
1771532084.4269056,SPEED,10.0,kilometer_per_hour,
1771532084.4269197,O2_S1_WR_CURRENT,0.078125,milliampere,
1771532084.4269335,TIMING_ADVANCE,-5.0,degree,
1771532084.4269464,COOLANT_TEMP,55,degree_Celsius,
1771532084.4269607,LONG_FUEL_TRIM_1,-0.78125,percent,
1771532084.4269748,CATALYST_TEMP_B1S2,545.3000000000001,degree_Celsius,
1771532084.4270592,O2_B1S2,0.35,volt,
1771532084.427076,COMMANDED_EQUIV_RATIO,0.998997,ratio,
1771532084.4270904,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771532084.4271052,RPM,4062.5,revolutions_per_minute,
1771532084.4271185,RUN_TIME,72.0,second,
1771532084.4271317,INTAKE_TEMP,18,degree_Celsius,
1771532084.4271448,THROTTLE_ACTUATOR,20.0,percent,
1771532085.4326515,RELATIVE_THROTTLE_POS,0.0,percent,
1771532085.4327273,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771532085.4327538,THROTTLE_POS_B,91.37254901960785,percent,
1771532085.4327772,SHORT_FUEL_TRIM_1,-2.34375,percent,
1771532085.4328,CONTROL_MODULE_VOLTAGE,14.687000000000001,volt,
1771532085.432822,ELM_VOLTAGE,13.1,volt,
1771532085.4328427,ENGINE_LOAD,34.11764705882353,percent,
1771532085.4328651,CATALYST_TEMP_B1S1,513.0,degree_Celsius,
1771532085.4328861,MAF,3.2600000000000002,gps,
1771532085.4329073,ABSOLUTE_LOAD,16.07843137254902,percent,
1771532085.4329286,INTAKE_PRESSURE,99,kilopascal,
1771532085.4329503,O2_S1_WR_VOLTAGE,3.422049286640726,volt,
1771532085.4329717,THROTTLE_POS,44.705882352941174,percent,
1771532085.432993,SPEED,39.0,kilometer_per_hour,
1771532085.4330134,O2_S1_WR_CURRENT,-0.05859375,milliampere,
1771532085.4330342,TIMING_ADVANCE,17.0,degree,
1771532085.4330537,COOLANT_TEMP,36,degree_Celsius,
1771532085.4330735,LONG_FUEL_TRIM_1,-5.46875,percent,
1771532085.4330952,CATALYST_TEMP_B1S2,29.700000000000003,degree_Celsius,
1771532085.4331174,O2_B1S2,0.0,volt,
1771532085.433138,COMMANDED_EQUIV_RATIO,0.9840215,ratio,
1771532085.4331584,DISTANCE_SINCE_DTC_CLEAR,50.0,kilometer,
1771532085.4331787,RPM,0.0,revolutions_per_minute,
1771532085.4331985,RUN_TIME,117.0,second,
1771532085.4332182,INTAKE_TEMP,13,degree_Celsius,
1771532085.4332378,THROTTLE_ACTUATOR,23.92156862745098,percent,
1771532086.439392,RELATIVE_THROTTLE_POS,6.2745098039215685,percent,
1771532086.439463,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771532086.4394882,THROTTLE_POS_B,52.15686274509804,percent,
1771532086.43951,SHORT_FUEL_TRIM_1,3.125,percent,
1771532086.4395294,CONTROL_MODULE_VOLTAGE,14.667,volt,
1771532086.439549,ELM_VOLTAGE,13.2,volt,
1771532086.4395676,ENGINE_LOAD,33.72549019607843,percent,
1771532086.4395876,CATALYST_TEMP_B1S1,74.2,degree_Celsius,
1771532086.4396086,MAF,0.2,gps,
1771532086.4396281,ABSOLUTE_LOAD,75.29411764705883,percent,
1771532086.4396482,INTAKE_PRESSURE,97,kilopascal,
1771532086.439669,O2_S1_WR_VOLTAGE,3.295094224460212,volt,
1771532086.439713,THROTTLE_POS,16.470588235294116,percent,
1771532086.4397335,SPEED,68.0,kilometer_per_hour,
1771532086.4397528,O2_S1_WR_CURRENT,0.0,milliampere,
1771532086.4397714,TIMING_ADVANCE,5.0,degree,
1771532086.4397893,COOLANT_TEMP,45,degree_Celsius,
1771532086.4398072,LONG_FUEL_TRIM_1,-3.125,percent,
1771532086.4398267,CATALYST_TEMP_B1S2,131.9,degree_Celsius,
1771532086.4398477,O2_B1S2,0.015,volt,
1771532086.4398685,COMMANDED_EQUIV_RATIO,0.9861869999999999,ratio,
1771532086.439889,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532086.43991,RPM,3442.75,revolutions_per_minute,
1771532086.4399292,RUN_TIME,26.0,second,
1771532086.4399476,INTAKE_TEMP,20,degree_Celsius,
1771532086.4399662,THROTTLE_ACTUATOR,18.431372549019606,percent,
1771532087.4466484,RELATIVE_THROTTLE_POS,15.294117647058824,percent,
1771532087.446717,TIME_SINCE_DTC_CLEARED,93.0,minute,
1771532087.4467392,THROTTLE_POS_B,57.254901960784316,percent,
1771532087.4467578,SHORT_FUEL_TRIM_1,-5.46875,percent,
1771532087.4467745,CONTROL_MODULE_VOLTAGE,14.707,volt,
1771532087.4467921,ELM_VOLTAGE,13.4,volt,
1771532087.446809,ENGINE_LOAD,40.3921568627451,percent,
1771532087.4468267,CATALYST_TEMP_B1S1,304.1,degree_Celsius,
1771532087.4468434,MAF,7.73,gps,
1771532087.4468603,ABSOLUTE_LOAD,10.588235294117647,percent,
1771532087.4468784,INTAKE_PRESSURE,99,kilopascal,
1771532087.4468954,O2_S1_WR_VOLTAGE,3.8810406652933547,volt,
1771532087.4469137,THROTTLE_POS,16.862745098039216,percent,
1771532087.4469311,SPEED,29.0,kilometer_per_hour,
1771532087.4469488,O2_S1_WR_CURRENT,-0.0078125,milliampere,
1771532087.4469655,TIMING_ADVANCE,10.5,degree,
1771532087.4469879,COOLANT_TEMP,29,degree_Celsius,
1771532087.4470084,LONG_FUEL_TRIM_1,-5.46875,percent,
1771532087.447026,CATALYST_TEMP_B1S2,795.3000000000001,degree_Celsius,
1771532087.4470437,O2_B1S2,0.35,volt,
1771532087.44706,COMMANDED_EQUIV_RATIO,0.992592,ratio,
1771532087.4470766,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532087.4470932,RPM,3787.5,revolutions_per_minute,
1771532087.44711,RUN_TIME,150.0,second,
1771532087.4471254,INTAKE_TEMP,12,degree_Celsius,
1771532087.4471416,THROTTLE_ACTUATOR,19.607843137254903,percent,
1771532088.4525828,RELATIVE_THROTTLE_POS,0.7843137254901961,percent,
1771532088.4526422,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532088.4526603,THROTTLE_POS_B,49.01960784313726,percent,
1771532088.452676,SHORT_FUEL_TRIM_1,-0.78125,percent,
1771532088.4526908,CONTROL_MODULE_VOLTAGE,14.746,volt,
1771532088.452706,ELM_VOLTAGE,13.6,volt,
1771532088.4527206,ENGINE_LOAD,0.0,percent,
1771532088.4527352,CATALYST_TEMP_B1S1,515.5,degree_Celsius,
1771532088.4527512,MAF,0.18,gps,
1771532088.4527655,ABSOLUTE_LOAD,0.0,percent,
1771532088.4527802,INTAKE_PRESSURE,37,kilopascal,
1771532088.452796,O2_S1_WR_VOLTAGE,3.2999771114671548,volt,
1771532088.4528108,THROTTLE_POS,26.666666666666668,percent,
1771532088.4528253,SPEED,72.0,kilometer_per_hour,
1771532088.4528418,O2_S1_WR_CURRENT,0.04296875,milliampere,
1771532088.4528565,TIMING_ADVANCE,20.0,degree,
1771532088.4528704,COOLANT_TEMP,40,degree_Celsius,
1771532088.4528844,LONG_FUEL_TRIM_1,-3.125,percent,
1771532088.4528992,CATALYST_TEMP_B1S2,513.6,degree_Celsius,
1771532088.4529135,O2_B1S2,0.0,volt,
1771532088.4529278,COMMANDED_EQUIV_RATIO,0.998997,ratio,
1771532088.4529424,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771532088.4529564,RPM,637.5,revolutions_per_minute,
1771532088.4529707,RUN_TIME,61.0,second,
1771532088.4529846,INTAKE_TEMP,16,degree_Celsius,
1771532088.4529986,THROTTLE_ACTUATOR,16.862745098039216,percent,
1771532089.4598637,RELATIVE_THROTTLE_POS,25.88235294117647,percent,
1771532089.459948,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532089.4599824,THROTTLE_POS_B,67.84313725490196,percent,
1771532089.4600103,SHORT_FUEL_TRIM_1,0.0,percent,
1771532089.4600348,CONTROL_MODULE_VOLTAGE,14.667,volt,
1771532089.4600587,ELM_VOLTAGE,13.8,volt,
1771532089.4600818,ENGINE_LOAD,45.09803921568628,percent,
1771532089.460107,CATALYST_TEMP_B1S1,857.5,degree_Celsius,
1771532089.4601328,MAF,3.15,gps,
1771532089.460156,ABSOLUTE_LOAD,32.94117647058823,percent,
1771532089.4601798,INTAKE_PRESSURE,38,kilopascal,
1771532089.4602041,O2_S1_WR_VOLTAGE,4.99995422293431,volt,
1771532089.4602275,THROTTLE_POS,19.607843137254903,percent,
1771532089.4602509,SPEED,41.0,kilometer_per_hour,
1771532089.4602752,O2_S1_WR_CURRENT,0.27734375,milliampere,
1771532089.4602985,TIMING_ADVANCE,-5.5,degree,
1771532089.4603212,COOLANT_TEMP,26,degree_Celsius,
1771532089.4603436,LONG_FUEL_TRIM_1,-6.25,percent,
1771532089.460367,CATALYST_TEMP_B1S2,733.6,degree_Celsius,
1771532089.46039,O2_B1S2,0.015,volt,
1771532089.4604146,COMMANDED_EQUIV_RATIO,0.9840215,ratio,
1771532089.4604392,DISTANCE_SINCE_DTC_CLEAR,50.0,kilometer,
1771532089.4604638,RPM,2441.25,revolutions_per_minute,
1771532089.4604876,RUN_TIME,0.0,second,
1771532089.46051,INTAKE_TEMP,17,degree_Celsius,
1771532089.4605355,THROTTLE_ACTUATOR,44.31372549019608,percent,
1771532090.4653008,RELATIVE_THROTTLE_POS,27.45098039215686,percent,
1771532090.4653635,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771532090.4653819,THROTTLE_POS_B,58.431372549019606,percent,
1771532090.4653976,SHORT_FUEL_TRIM_1,6.25,percent,
1771532090.4654138,CONTROL_MODULE_VOLTAGE,14.687000000000001,volt,
1771532090.4654295,ELM_VOLTAGE,13.7,volt,
1771532090.4654443,ENGINE_LOAD,25.49019607843137,percent,
1771532090.4654603,CATALYST_TEMP_B1S1,852.8000000000001,degree_Celsius,
1771532090.4654763,MAF,11.71,gps,
1771532090.4654906,ABSOLUTE_LOAD,16.07843137254902,percent,
1771532090.465506,INTAKE_PRESSURE,99,kilopascal,
1771532090.465521,O2_S1_WR_VOLTAGE,3.402517738612955,volt,
1771532090.4655368,THROTTLE_POS,21.176470588235293,percent,
1771532090.465626,SPEED,55.0,kilometer_per_hour,
1771532090.4656458,O2_S1_WR_CURRENT,1.5859375,milliampere,
1771532090.4656603,TIMING_ADVANCE,17.0,degree,
1771532090.4656742,COOLANT_TEMP,28,degree_Celsius,
1771532090.4656894,LONG_FUEL_TRIM_1,-3.125,percent,
1771532090.465704,CATALYST_TEMP_B1S2,24.299999999999997,degree_Celsius,
1771532090.4657214,O2_B1S2,0.35,volt,
1771532090.465736,COMMANDED_EQUIV_RATIO,0.9872545,ratio,
1771532090.465751,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532090.4657662,RPM,1278.75,revolutions_per_minute,
1771532090.4657805,RUN_TIME,139.0,second,
1771532090.4657946,INTAKE_TEMP,14,degree_Celsius,
1771532090.4658089,THROTTLE_ACTUATOR,43.529411764705884,percent,
1771532091.4718025,RELATIVE_THROTTLE_POS,1.1764705882352942,percent,
1771532091.4718943,TIME_SINCE_DTC_CLEARED,93.0,minute,
1771532091.4719245,THROTTLE_POS_B,48.627450980392155,percent,
1771532091.471952,SHORT_FUEL_TRIM_1,8.59375,percent,
1771532091.4719768,CONTROL_MODULE_VOLTAGE,14.648,volt,
1771532091.472004,ELM_VOLTAGE,13.5,volt,
1771532091.4720287,ENGINE_LOAD,34.11764705882353,percent,
1771532091.4720554,CATALYST_TEMP_B1S1,687.0,degree_Celsius,
1771532091.472082,MAF,3.2600000000000002,gps,
1771532091.4721084,ABSOLUTE_LOAD,40.0,percent,
1771532091.4721334,INTAKE_PRESSURE,82,kilopascal,
1771532091.4721594,O2_S1_WR_VOLTAGE,3.422049286640726,volt,
1771532091.4721851,THROTTLE_POS,18.431372549019606,percent,
1771532091.47221,SPEED,51.0,kilometer_per_hour,
1771532091.472235,O2_S1_WR_CURRENT,-0.19921875,milliampere,
1771532091.4722595,TIMING_ADVANCE,12.5,degree,
1771532091.4722836,COOLANT_TEMP,60,degree_Celsius,
1771532091.472307,LONG_FUEL_TRIM_1,-6.25,percent,
1771532091.4723315,CATALYST_TEMP_B1S2,655.1,degree_Celsius,
1771532091.4723573,O2_B1S2,0.0,volt,
1771532091.4723816,COMMANDED_EQUIV_RATIO,0.992592,ratio,
1771532091.472408,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532091.4724329,RPM,0.0,revolutions_per_minute,
1771532091.4724576,RUN_TIME,106.0,second,
1771532091.472482,INTAKE_TEMP,18,degree_Celsius,
1771532091.472506,THROTTLE_ACTUATOR,18.431372549019606,percent,
1771532092.4802592,RELATIVE_THROTTLE_POS,0.0,percent,
1771532092.4803329,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532092.4803617,THROTTLE_POS_B,48.23529411764706,percent,
1771532092.4803872,SHORT_FUEL_TRIM_1,-2.34375,percent,
1771532092.4804108,CONTROL_MODULE_VOLTAGE,14.785,volt,
1771532092.480435,ELM_VOLTAGE,13.3,volt,
1771532092.4804575,ENGINE_LOAD,0.0,percent,
1771532092.480481,CATALYST_TEMP_B1S1,714.8000000000001,degree_Celsius,
1771532092.4805074,MAF,44.43,gps,
1771532092.4805307,ABSOLUTE_LOAD,43.529411764705884,percent,
1771532092.480555,INTAKE_PRESSURE,96,kilopascal,
1771532092.4805791,THROTTLE_POS,43.92156862745098,percent,
1771532092.480602,SPEED,68.0,kilometer_per_hour,
1771532092.480626,O2_S1_WR_CURRENT,-0.37890625,milliampere,
1771532092.4806516,TIMING_ADVANCE,19.0,degree,
1771532092.480675,COOLANT_TEMP,51,degree_Celsius,
1771532092.480699,LONG_FUEL_TRIM_1,-1.5625,percent,
1771532092.4807236,CATALYST_TEMP_B1S2,197.20000000000002,degree_Celsius,
1771532092.480751,O2_B1S2,0.015,volt,
1771532092.4807763,COMMANDED_EQUIV_RATIO,0.998997,ratio,
1771532092.480801,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771532092.4808254,RPM,3442.75,revolutions_per_minute,
1771532092.4808497,RUN_TIME,38.0,second,
1771532092.480873,INTAKE_TEMP,13,degree_Celsius,
1771532092.4808974,THROTTLE_ACTUATOR,41.96078431372549,percent,
1771532093.4869359,RELATIVE_THROTTLE_POS,6.2745098039215685,percent,
1771532093.4870334,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532093.4870617,THROTTLE_POS_B,67.84313725490196,percent,
1771532093.4870844,SHORT_FUEL_TRIM_1,3.125,percent,
1771532093.4871047,CONTROL_MODULE_VOLTAGE,14.746,volt,
1771532093.487126,ELM_VOLTAGE,13.0,volt,
1771532093.4871464,ENGINE_LOAD,40.3921568627451,percent,
1771532093.4871676,CATALYST_TEMP_B1S1,325.1,degree_Celsius,
1771532093.4871883,MAF,7.73,gps,
1771532093.4872093,ABSOLUTE_LOAD,0.0,percent,
1771532093.48723,INTAKE_PRESSURE,37,kilopascal,
1771532093.4872594,O2_S1_WR_VOLTAGE,3.8810406652933547,volt,
1771532093.4872873,THROTTLE_POS,19.607843137254903,percent,
1771532093.4873083,SPEED,114.0,kilometer_per_hour,
1771532093.4873283,O2_S1_WR_CURRENT,0.0,milliampere,
1771532093.4873483,TIMING_ADVANCE,13.0,degree,
1771532093.4873683,COOLANT_TEMP,29,degree_Celsius,
1771532093.487389,LONG_FUEL_TRIM_1,-0.78125,percent,
1771532093.4874105,CATALYST_TEMP_B1S2,330.3,degree_Celsius,
1771532093.4874318,O2_B1S2,0.21,volt,
1771532093.4874525,COMMANDED_EQUIV_RATIO,0.9840215,ratio,
1771532093.4874737,DISTANCE_SINCE_DTC_CLEAR,50.0,kilometer,
1771532093.487494,RPM,1185.75,revolutions_per_minute,
1771532093.4875135,RUN_TIME,95.0,second,
1771532093.4875329,INTAKE_TEMP,20,degree_Celsius,
1771532093.4875536,THROTTLE_ACTUATOR,13.333333333333334,percent,
1771532094.494702,RELATIVE_THROTTLE_POS,15.294117647058824,percent,
1771532094.4947543,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771532094.4947722,THROTTLE_POS_B,82.74509803921569,percent,
1771532094.4947882,SHORT_FUEL_TRIM_1,-5.46875,percent,
1771532094.4948025,CONTROL_MODULE_VOLTAGE,14.667,volt,
1771532094.4948168,ELM_VOLTAGE,13.2,volt,
1771532094.4948306,ENGINE_LOAD,0.0,percent,
1771532094.494845,CATALYST_TEMP_B1S1,517.3000000000001,degree_Celsius,
1771532094.4948618,MAF,0.18,gps,
1771532094.494876,ABSOLUTE_LOAD,32.94117647058823,percent,
1771532094.4948905,INTAKE_PRESSURE,38,kilopascal,
1771532094.4949052,O2_S1_WR_VOLTAGE,3.2999771114671548,volt,
1771532094.49492,THROTTLE_POS,18.03921568627451,percent,
1771532094.4949343,SPEED,32.0,kilometer_per_hour,
1771532094.4949486,O2_S1_WR_CURRENT,1.42578125,milliampere,
1771532094.4949627,TIMING_ADVANCE,-5.5,degree,
1771532094.4949765,COOLANT_TEMP,44,degree_Celsius,
1771532094.49499,LONG_FUEL_TRIM_1,-1.5625,percent,
1771532094.495004,CATALYST_TEMP_B1S2,577.1,degree_Celsius,
1771532094.4950173,O2_B1S2,0.0,volt,
1771532094.4950309,COMMANDED_EQUIV_RATIO,0.9872545,ratio,
1771532094.495045,DISTANCE_SINCE_DTC_CLEAR,50.0,kilometer,
1771532094.495059,RPM,637.5,revolutions_per_minute,
1771532094.4950726,RUN_TIME,128.0,second,
1771532094.4950855,INTAKE_TEMP,12,degree_Celsius,
1771532094.4950988,THROTTLE_ACTUATOR,44.31372549019608,percent,
1771532095.5015082,RELATIVE_THROTTLE_POS,0.7843137254901961,percent,
1771532095.5015945,TIME_SINCE_DTC_CLEARED,93.0,minute,
1771532095.5016274,THROTTLE_POS_B,52.15686274509804,percent,
1771532095.501656,SHORT_FUEL_TRIM_1,-0.78125,percent,
1771532095.5016823,CONTROL_MODULE_VOLTAGE,14.707,volt,
1771532095.5017073,ELM_VOLTAGE,13.4,volt,
1771532095.5017323,ENGINE_LOAD,45.09803921568628,percent,
1771532095.501759,CATALYST_TEMP_B1S1,101.0,degree_Celsius,
1771532095.5017846,MAF,3.15,gps,
1771532095.5018094,ABSOLUTE_LOAD,22.352941176470587,percent,
1771532095.5018353,INTAKE_PRESSURE,30,kilopascal,
1771532095.5018618,O2_S1_WR_VOLTAGE,4.99995422293431,volt,
