Timestamp_Unix,PID,Value,Unit,DTC_Codes
1771532853.2715857,COMMANDED_EQUIV_RATIO,0.91866,ratio,
1771532853.2715938,MAF,0.18,gps,
1771532853.271601,SHORT_FUEL_TRIM_1,-5.46875,percent,
1771532853.2716086,O2_S1_WR_CURRENT,-0.06640625,milliampere,
1771532853.2716165,THROTTLE_POS,31.372549019607842,percent,
1771532853.2716238,SPEED,114.0,kilometer_per_hour,
1771532853.271631,DISTANCE_SINCE_DTC_CLEAR,50.0,kilometer,
1771532853.2716386,O2_S1_WR_VOLTAGE,3.2999771114671548,volt,
1771532853.2716558,RUN_TIME,14.0,second,
1771532853.2716646,RPM,1354.5,revolutions_per_minute,
1771532853.2716722,TIMING_ADVANCE,-5.5,degree,
1771532854.277611,COOLANT_TEMP,44,degree_Celsius,
1771532854.277657,CATALYST_TEMP_B1S1,835.8000000000001,degree_Celsius,
1771532854.2776763,CATALYST_TEMP_B1S2,389.20000000000005,degree_Celsius,
1771532854.2776866,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532854.277695,ABSOLUTE_LOAD,22.352941176470587,percent,
1771532854.2777038,ELM_VOLTAGE,13.3,volt,
1771532854.2777114,THROTTLE_POS_B,82.74509803921569,percent,
1771532854.2777193,THROTTLE_ACTUATOR,43.529411764705884,percent,
1771532854.2777276,LONG_FUEL_TRIM_1,-5.46875,percent,
1771532854.2777357,INTAKE_PRESSURE,30,kilopascal,
1771532854.277743,O2_B1S2,0.015,volt,
1771532854.2777512,ENGINE_LOAD,45.09803921568628,percent,
1771532854.2777596,INTAKE_TEMP,18,degree_Celsius,
1771532854.2777665,CONTROL_MODULE_VOLTAGE,14.707,volt,
1771532854.2777746,RELATIVE_THROTTLE_POS,0.7843137254901961,percent,
1771532854.2777834,COMMANDED_EQUIV_RATIO,0.769454,ratio,
1771532854.277791,MAF,3.15,gps,
1771532854.277798,SHORT_FUEL_TRIM_1,-0.78125,percent,
1771532854.2778084,O2_S1_WR_CURRENT,0.0,milliampere,
1771532854.2778194,THROTTLE_POS,44.705882352941174,percent,
1771532854.277831,SPEED,32.0,kilometer_per_hour,
1771532854.2778387,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532854.277903,O2_S1_WR_VOLTAGE,4.99995422293431,volt,
1771532854.2779145,RUN_TIME,83.0,second,
1771532854.2779226,RPM,2272.5,revolutions_per_minute,
1771532854.2779305,TIMING_ADVANCE,7.0,degree,
1771532855.281067,COOLANT_TEMP,55,degree_Celsius,
1771532855.2811055,CATALYST_TEMP_B1S1,687.0,degree_Celsius,
1771532855.281116,CATALYST_TEMP_B1S2,545.3000000000001,degree_Celsius,
1771532855.281125,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771532855.2811332,ABSOLUTE_LOAD,73.33333333333333,percent,
1771532855.2811415,ELM_VOLTAGE,13.1,volt,
1771532855.281149,THROTTLE_POS_B,52.15686274509804,percent,
1771532855.281157,THROTTLE_ACTUATOR,45.490196078431374,percent,
1771532855.2811656,LONG_FUEL_TRIM_1,-3.125,percent,
1771532855.2811735,INTAKE_PRESSURE,40,kilopascal,
1771532855.2811809,O2_B1S2,0.21,volt,
1771532855.281189,ENGINE_LOAD,83.92156862745098,percent,
1771532855.2811968,INTAKE_TEMP,13,degree_Celsius,
1771532855.2812042,CONTROL_MODULE_VOLTAGE,14.746,volt,
1771532855.2812119,RELATIVE_THROTTLE_POS,9.803921568627452,percent,
1771532855.2812204,COMMANDED_EQUIV_RATIO,0.9872545,ratio,
1771532855.2812283,MAF,41.28,gps,
1771532855.2812355,SHORT_FUEL_TRIM_1,0.0,percent,
1771532855.2815557,O2_S1_WR_CURRENT,1.5859375,milliampere,
1771532855.2815723,THROTTLE_POS,21.176470588235293,percent,
1771532855.2815819,SPEED,14.0,kilometer_per_hour,
1771532855.28159,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771532855.2815979,O2_S1_WR_VOLTAGE,3.290211337453269,volt,
1771532855.281606,RUN_TIME,50.0,second,
1771532855.2816133,RPM,1575.75,revolutions_per_minute,
1771532855.2816215,TIMING_ADVANCE,7.5,degree,
1771532856.2863643,COOLANT_TEMP,36,degree_Celsius,
1771532856.2864444,CATALYST_TEMP_B1S1,714.8000000000001,degree_Celsius,
1771532856.2864656,CATALYST_TEMP_B1S2,29.700000000000003,degree_Celsius,
1771532856.2864838,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771532856.2864993,ABSOLUTE_LOAD,43.529411764705884,percent,
1771532856.2865152,ELM_VOLTAGE,13.2,volt,
1771532856.2865293,THROTTLE_POS_B,48.23529411764706,percent,
1771532856.2865446,THROTTLE_ACTUATOR,41.96078431372549,percent,
1771532856.2865603,LONG_FUEL_TRIM_1,-5.46875,percent,
1771532856.2865758,INTAKE_PRESSURE,96,kilopascal,
1771532856.2865896,O2_B1S2,0.0,volt,
1771532856.2866044,ENGINE_LOAD,34.11764705882353,percent,
1771532856.2866204,INTAKE_TEMP,14,degree_Celsius,
1771532856.2866557,CONTROL_MODULE_VOLTAGE,14.785,volt,
1771532856.2866712,RELATIVE_THROTTLE_POS,27.45098039215686,percent,
1771532856.2866874,COMMANDED_EQUIV_RATIO,1.0054325,ratio,
1771532856.2867036,MAF,3.2600000000000002,gps,
1771532856.2867193,SHORT_FUEL_TRIM_1,6.25,percent,
1771532856.286734,O2_S1_WR_CURRENT,-0.05859375,milliampere,
1771532856.2867506,THROTTLE_POS,16.862745098039216,percent,
1771532856.286766,SPEED,39.0,kilometer_per_hour,
1771532856.2867799,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771532856.286794,O2_S1_WR_VOLTAGE,3.1827878233005262,volt,
1771532856.2868097,RUN_TIME,106.0,second,
1771532856.2868237,RPM,4062.5,revolutions_per_minute,
1771532856.2868395,TIMING_ADVANCE,5.0,degree,
1771532857.2929595,COOLANT_TEMP,45,degree_Celsius,
1771532857.2929978,CATALYST_TEMP_B1S1,74.2,degree_Celsius,
1771532857.2930086,CATALYST_TEMP_B1S2,131.9,degree_Celsius,
1771532857.2930174,TIME_SINCE_DTC_CLEARED,93.0,minute,
1771532857.2930248,ABSOLUTE_LOAD,74.50980392156863,percent,
1771532857.2930324,ELM_VOLTAGE,13.4,volt,
1771532857.2930396,THROTTLE_POS_B,50.588235294117645,percent,
1771532857.2930477,THROTTLE_ACTUATOR,13.333333333333334,percent,
1771532857.293056,LONG_FUEL_TRIM_1,-3.125,percent,
1771532857.2930636,INTAKE_PRESSURE,54,kilopascal,
1771532857.2930708,O2_B1S2,0.015,volt,
1771532857.293079,ENGINE_LOAD,0.0,percent,
1771532857.293086,INTAKE_TEMP,12,degree_Celsius,
1771532857.293093,CONTROL_MODULE_VOLTAGE,14.687000000000001,volt,
1771532857.2931013,RELATIVE_THROTTLE_POS,1.1764705882352942,percent,
1771532857.293109,COMMANDED_EQUIV_RATIO,0.91866,ratio,
1771532857.2931163,MAF,44.43,gps,
1771532857.2931235,SHORT_FUEL_TRIM_1,8.59375,percent,
1771532857.293131,O2_S1_WR_CURRENT,0.00390625,milliampere,
1771532857.2932012,THROTTLE_POS,26.666666666666668,percent,
1771532857.293212,SPEED,0.0,kilometer_per_hour,
1771532857.2932196,DISTANCE_SINCE_DTC_CLEAR,50.0,kilometer,
1771532857.293227,RUN_TIME,26.0,second,
1771532857.2932336,RPM,4208.5,revolutions_per_minute,
1771532857.293241,TIMING_ADVANCE,13.0,degree,
1771532858.2960024,COOLANT_TEMP,32,degree_Celsius,
1771532858.2960424,CATALYST_TEMP_B1S1,304.1,degree_Celsius,
1771532858.2960525,CATALYST_TEMP_B1S2,47.30000000000001,degree_Celsius,
1771532858.2960615,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532858.296069,ABSOLUTE_LOAD,33.333333333333336,percent,
1771532858.2960768,ELM_VOLTAGE,13.6,volt,
1771532858.296084,THROTTLE_POS_B,91.37254901960785,percent,
1771532858.2960916,THROTTLE_ACTUATOR,45.88235294117647,percent,
1771532858.2960994,LONG_FUEL_TRIM_1,-6.25,percent,
1771532858.296107,INTAKE_PRESSURE,20,kilopascal,
1771532858.2961142,O2_B1S2,0.21,volt,
1771532858.296122,ENGINE_LOAD,39.21568627450981,percent,
1771532858.2961297,INTAKE_TEMP,16,degree_Celsius,
1771532858.2961366,CONTROL_MODULE_VOLTAGE,14.648,volt,
1771532858.2961438,RELATIVE_THROTTLE_POS,0.0,percent,
1771532858.2961516,COMMANDED_EQUIV_RATIO,0.769454,ratio,
1771532858.2961593,MAF,6.46,gps,
1771532858.296166,SHORT_FUEL_TRIM_1,-2.34375,percent,
1771532858.2961738,O2_S1_WR_CURRENT,0.02734375,milliampere,
1771532858.2961812,THROTTLE_POS,19.607843137254903,percent,
1771532858.296189,SPEED,92.0,kilometer_per_hour,
1771532858.2961965,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532858.2962036,O2_S1_WR_VOLTAGE,3.3488059815365836,volt,
1771532858.2962115,RUN_TIME,161.0,second,
1771532858.2962189,RPM,1297.5,revolutions_per_minute,
1771532858.2962263,TIMING_ADVANCE,21.5,degree,
1771532859.2987955,COOLANT_TEMP,40,degree_Celsius,
1771532859.2988813,CATALYST_TEMP_B1S1,101.0,degree_Celsius,
1771532859.2989025,CATALYST_TEMP_B1S2,513.6,degree_Celsius,
1771532859.2989197,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532859.298936,ABSOLUTE_LOAD,22.352941176470587,percent,
1771532859.2989533,ELM_VOLTAGE,13.9,volt,
1771532859.298969,THROTTLE_POS_B,52.15686274509804,percent,
1771532859.2989857,THROTTLE_ACTUATOR,43.529411764705884,percent,
1771532859.2990031,LONG_FUEL_TRIM_1,-3.125,percent,
1771532859.2990198,INTAKE_PRESSURE,53,kilopascal,
1771532859.2990353,O2_B1S2,0.035,volt,
1771532859.2990518,ENGINE_LOAD,62.35294117647059,percent,
1771532859.2990692,INTAKE_TEMP,17,degree_Celsius,
1771532859.2990844,CONTROL_MODULE_VOLTAGE,14.785,volt,
1771532859.2991014,RELATIVE_THROTTLE_POS,25.88235294117647,percent,
1771532859.2991185,COMMANDED_EQUIV_RATIO,0.9872545,ratio,
1771532859.2991352,MAF,41.18,gps,
1771532859.2991507,SHORT_FUEL_TRIM_1,-6.25,percent,
1771532859.2991662,O2_S1_WR_CURRENT,1.42578125,milliampere,
1771532859.299183,THROTTLE_POS,18.03921568627451,percent,
1771532859.2991996,SPEED,114.0,kilometer_per_hour,
1771532859.2992346,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771532859.2992523,O2_S1_WR_VOLTAGE,3.2706797894254978,volt,
1771532859.299269,RUN_TIME,128.0,second,
1771532859.2992842,RPM,3787.5,revolutions_per_minute,
1771532859.2993002,TIMING_ADVANCE,-5.0,degree,
1771532860.307946,COOLANT_TEMP,26,degree_Celsius,
1771532860.3080246,CATALYST_TEMP_B1S1,129.4,degree_Celsius,
1771532860.308045,CATALYST_TEMP_B1S2,733.6,degree_Celsius,
1771532860.3080604,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771532860.3080752,ABSOLUTE_LOAD,73.33333333333333,percent,
1771532860.3080912,ELM_VOLTAGE,13.7,volt,
1771532860.3081057,THROTTLE_POS_B,57.254901960784316,percent,
1771532860.308122,THROTTLE_ACTUATOR,45.490196078431374,percent,
1771532860.3081386,LONG_FUEL_TRIM_1,-6.25,percent,
1771532860.3081539,INTAKE_PRESSURE,40,kilopascal,
1771532860.3081682,O2_B1S2,0.015,volt,
1771532860.3081837,ENGINE_LOAD,45.09803921568628,percent,
1771532860.3081992,INTAKE_TEMP,15,degree_Celsius,
1771532860.3082132,CONTROL_MODULE_VOLTAGE,14.746,volt,
1771532860.308228,RELATIVE_THROTTLE_POS,15.294117647058824,percent,
1771532860.3082442,COMMANDED_EQUIV_RATIO,1.0054325,ratio,
1771532860.3082721,MAF,3.15,gps,
1771532860.3082924,SHORT_FUEL_TRIM_1,-5.46875,percent,
1771532860.3083074,O2_S1_WR_CURRENT,0.27734375,milliampere,
1771532860.3083234,THROTTLE_POS,18.431372549019606,percent,
1771532860.3083386,SPEED,41.0,kilometer_per_hour,
1771532860.3083532,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771532860.3083673,O2_S1_WR_VOLTAGE,4.99995422293431,volt,
1771532860.3083825,RUN_TIME,14.0,second,
1771532860.3083963,RPM,637.5,revolutions_per_minute,
1771532860.3084106,TIMING_ADVANCE,17.0,degree,
1771532861.3183575,COOLANT_TEMP,55,degree_Celsius,
1771532861.3183947,CATALYST_TEMP_B1S1,852.8000000000001,degree_Celsius,
1771532861.3184054,CATALYST_TEMP_B1S2,785.5,degree_Celsius,
1771532861.318415,TIME_SINCE_DTC_CLEARED,93.0,minute,
1771532861.3184228,ABSOLUTE_LOAD,75.29411764705883,percent,
1771532861.3184311,ELM_VOLTAGE,13.5,volt,
1771532861.318439,THROTTLE_POS_B,49.01960784313726,percent,
1771532861.318447,THROTTLE_ACTUATOR,16.470588235294116,percent,
1771532861.3184552,LONG_FUEL_TRIM_1,-1.5625,percent,
1771532861.318463,INTAKE_PRESSURE,97,kilopascal,
1771532861.3184705,O2_B1S2,0.21,volt,
1771532861.3184783,ENGINE_LOAD,83.92156862745098,percent,
1771532861.3184865,INTAKE_TEMP,18,degree_Celsius,
1771532861.3184936,CONTROL_MODULE_VOLTAGE,14.667,volt,
1771532861.318502,RELATIVE_THROTTLE_POS,0.7843137254901961,percent,
1771532861.318511,COMMANDED_EQUIV_RATIO,0.91866,ratio,
1771532861.318519,MAF,41.28,gps,
1771532861.3185265,SHORT_FUEL_TRIM_1,-0.78125,percent,
1771532861.3185341,THROTTLE_POS,43.92156862745098,percent,
1771532861.318542,SPEED,10.0,kilometer_per_hour,
1771532861.3185494,DISTANCE_SINCE_DTC_CLEAR,50.0,kilometer,
1771532861.3185568,O2_S1_WR_VOLTAGE,3.290211337453269,volt,
1771532861.3185647,RUN_TIME,139.0,second,
1771532861.318572,RPM,1575.75,revolutions_per_minute,
1771532861.3185802,TIMING_ADVANCE,5.0,degree,
1771532862.3249733,COOLANT_TEMP,36,degree_Celsius,
1771532862.325012,CATALYST_TEMP_B1S1,687.0,degree_Celsius,
1771532862.3250222,CATALYST_TEMP_B1S2,545.3000000000001,degree_Celsius,
1771532862.3250308,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532862.3250387,ABSOLUTE_LOAD,10.588235294117647,percent,
1771532862.3250468,ELM_VOLTAGE,13.3,volt,
1771532862.3250537,THROTTLE_POS_B,67.84313725490196,percent,
1771532862.3250613,THROTTLE_ACTUATOR,19.607843137254903,percent,
1771532862.3250697,LONG_FUEL_TRIM_1,-0.78125,percent,
1771532862.3250778,INTAKE_PRESSURE,99,kilopascal,
1771532862.3250852,O2_B1S2,0.035,volt,
1771532862.3250926,ENGINE_LOAD,100.0,percent,
1771532862.3250997,INTAKE_TEMP,13,degree_Celsius,
1771532862.3251066,CONTROL_MODULE_VOLTAGE,14.707,volt,
1771532862.3251147,RELATIVE_THROTTLE_POS,9.803921568627452,percent,
1771532862.3251226,COMMANDED_EQUIV_RATIO,0.769454,ratio,
1771532862.32513,MAF,61.75,gps,
1771532862.3251371,SHORT_FUEL_TRIM_1,0.0,percent,
1771532862.3251443,O2_S1_WR_CURRENT,0.078125,milliampere,
1771532862.325152,THROTTLE_POS,31.372549019607842,percent,
1771532862.3251598,SPEED,39.0,kilometer_per_hour,
1771532862.3251672,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532862.3251743,O2_S1_WR_VOLTAGE,3.1827878233005262,volt,
1771532862.3251822,RUN_TIME,72.0,second,
1771532862.3251894,RPM,4062.5,revolutions_per_minute,
1771532862.3251972,TIMING_ADVANCE,10.5,degree,
1771532863.3286378,COOLANT_TEMP,51,degree_Celsius,
1771532863.3287265,CATALYST_TEMP_B1S1,679.6,degree_Celsius,
1771532863.3287504,CATALYST_TEMP_B1S2,197.20000000000002,degree_Celsius,
1771532863.328771,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532863.3287892,ABSOLUTE_LOAD,33.333333333333336,percent,
1771532863.3288076,ELM_VOLTAGE,13.0,volt,
1771532863.3288245,THROTTLE_POS_B,58.431372549019606,percent,
1771532863.3288448,THROTTLE_ACTUATOR,45.88235294117647,percent,
1771532863.3288646,LONG_FUEL_TRIM_1,-1.5625,percent,
1771532863.3288848,INTAKE_PRESSURE,20,kilopascal,
1771532863.3289034,O2_B1S2,0.66,volt,
1771532863.3289232,ENGINE_LOAD,58.8235294117647,percent,
1771532863.3289433,INTAKE_TEMP,20,degree_Celsius,
1771532863.3289616,CONTROL_MODULE_VOLTAGE,14.746,volt,
1771532863.329109,RELATIVE_THROTTLE_POS,6.2745098039215685,percent,
1771532863.3291407,COMMANDED_EQUIV_RATIO,0.9872545,ratio,
1771532863.3291616,MAF,7.78,gps,
1771532863.329181,SHORT_FUEL_TRIM_1,3.125,percent,
1771532863.3292,O2_S1_WR_CURRENT,-0.05859375,milliampere,
1771532863.3292203,THROTTLE_POS,44.705882352941174,percent,
1771532863.3292406,SPEED,0.0,kilometer_per_hour,
1771532863.329259,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771532863.329279,O2_S1_WR_VOLTAGE,3.373220416571298,volt,
1771532863.3292985,RUN_TIME,117.0,second,
1771532863.3293176,RPM,0.0,revolutions_per_minute,
1771532863.3293357,TIMING_ADVANCE,20.0,degree,
1771532864.3363028,COOLANT_TEMP,29,degree_Celsius,
1771532864.3363695,CATALYST_TEMP_B1S1,325.1,degree_Celsius,
1771532864.3363864,CATALYST_TEMP_B1S2,330.3,degree_Celsius,
1771532864.3363998,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771532864.3364127,ABSOLUTE_LOAD,23.52941176470588,percent,
1771532864.3364263,ELM_VOLTAGE,13.2,volt,
1771532864.336438,THROTTLE_POS_B,48.627450980392155,percent,
1771532864.3364508,THROTTLE_ACTUATOR,20.0,percent,
1771532864.336462,LONG_FUEL_TRIM_1,-0.78125,percent,
1771532864.3364756,INTAKE_PRESSURE,53,kilopascal,
1771532864.3364875,O2_B1S2,0.21,volt,
1771532864.3364995,ENGINE_LOAD,39.21568627450981,percent,
1771532864.3365123,INTAKE_TEMP,12,degree_Celsius,
1771532864.3365238,CONTROL_MODULE_VOLTAGE,14.785,volt,
1771532864.3365357,RELATIVE_THROTTLE_POS,1.1764705882352942,percent,
1771532864.336678,COMMANDED_EQUIV_RATIO,1.0054325,ratio,
1771532864.336718,MAF,6.46,gps,
1771532864.3367317,SHORT_FUEL_TRIM_1,8.59375,percent,
1771532864.3367455,O2_S1_WR_CURRENT,0.0,milliampere,
1771532864.3367574,THROTTLE_POS,16.470588235294116,percent,
1771532864.3367708,SPEED,29.0,kilometer_per_hour,
1771532864.3367827,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771532864.3367944,O2_S1_WR_VOLTAGE,3.3488059815365836,volt,
1771532864.336807,RUN_TIME,26.0,second,
1771532864.3370237,RPM,3442.75,revolutions_per_minute,
1771532864.3381977,TIMING_ADVANCE,-5.5,degree,
1771532865.3475182,COOLANT_TEMP,40,degree_Celsius,
1771532865.3475556,CATALYST_TEMP_B1S1,517.3000000000001,degree_Celsius,
1771532865.3475661,CATALYST_TEMP_B1S2,795.3000000000001,degree_Celsius,
1771532865.3475742,TIME_SINCE_DTC_CLEARED,93.0,minute,
1771532865.347582,ABSOLUTE_LOAD,16.07843137254902,percent,
1771532865.3475904,ELM_VOLTAGE,13.4,volt,
1771532865.3475978,THROTTLE_POS_B,48.23529411764706,percent,
1771532865.3476055,THROTTLE_ACTUATOR,23.92156862745098,percent,
1771532865.3476133,LONG_FUEL_TRIM_1,-5.46875,percent,
1771532865.3476212,INTAKE_PRESSURE,99,kilopascal,
1771532865.3476288,O2_B1S2,0.035,volt,
1771532865.3476365,ENGINE_LOAD,62.35294117647059,percent,
1771532865.347644,INTAKE_TEMP,16,degree_Celsius,
1771532865.347651,CONTROL_MODULE_VOLTAGE,14.687000000000001,volt,
1771532865.3476593,RELATIVE_THROTTLE_POS,0.0,percent,
1771532865.3476667,COMMANDED_EQUIV_RATIO,0.91866,ratio,
1771532865.3476744,MAF,41.18,gps,
1771532865.3476813,SHORT_FUEL_TRIM_1,-2.34375,percent,
1771532865.3476887,O2_S1_WR_CURRENT,-0.0078125,milliampere,
1771532865.3476965,THROTTLE_POS,16.862745098039216,percent,
1771532865.3477044,SPEED,72.0,kilometer_per_hour,
1771532865.3477116,DISTANCE_SINCE_DTC_CLEAR,50.0,kilometer,
1771532865.347719,O2_S1_WR_VOLTAGE,3.2706797894254978,volt,
1771532865.3477268,RUN_TIME,150.0,second,
1771532865.3477337,RPM,3787.5,revolutions_per_minute,
1771532865.3477411,TIMING_ADVANCE,17.0,degree,
1771532866.3519793,COOLANT_TEMP,26,degree_Celsius,
1771532866.3520598,CATALYST_TEMP_B1S1,101.0,degree_Celsius,
1771532866.3520806,CATALYST_TEMP_B1S2,513.6,degree_Celsius,
1771532866.3520973,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532866.3521123,ABSOLUTE_LOAD,40.0,percent,
1771532866.3521268,ELM_VOLTAGE,13.6,volt,
1771532866.3521411,THROTTLE_POS_B,50.588235294117645,percent,
1771532866.352157,THROTTLE_ACTUATOR,18.431372549019606,percent,
1771532866.352173,LONG_FUEL_TRIM_1,-3.125,percent,
1771532866.352188,INTAKE_PRESSURE,82,kilopascal,
1771532866.3522027,O2_B1S2,0.66,volt,
1771532866.3522289,ENGINE_LOAD,59.6078431372549,percent,
1771532866.352252,INTAKE_TEMP,17,degree_Celsius,
1771532866.3522658,CONTROL_MODULE_VOLTAGE,14.648,volt,
1771532866.3522806,RELATIVE_THROTTLE_POS,25.88235294117647,percent,
1771532866.3522966,COMMANDED_EQUIV_RATIO,0.769454,ratio,
1771532866.3523116,MAF,41.01,gps,
1771532866.3523257,SHORT_FUEL_TRIM_1,-6.25,percent,
1771532866.3523405,O2_S1_WR_CURRENT,0.04296875,milliampere,
1771532866.352356,THROTTLE_POS,26.666666666666668,percent,
1771532866.3523717,SPEED,41.0,kilometer_per_hour,
1771532866.3523858,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532866.3523998,O2_S1_WR_VOLTAGE,3.465995269703212,volt,
1771532866.3524156,RUN_TIME,61.0,second,
1771532866.3524294,RPM,637.5,revolutions_per_minute,
1771532866.3524444,TIMING_ADVANCE,12.5,degree,
1771532867.3597069,COOLANT_TEMP,28,degree_Celsius,
1771532867.3598154,CATALYST_TEMP_B1S1,129.4,degree_Celsius,
1771532867.359843,CATALYST_TEMP_B1S2,733.6,degree_Celsius,
1771532867.3598635,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771532867.3598833,ABSOLUTE_LOAD,43.529411764705884,percent,
1771532867.3599038,ELM_VOLTAGE,13.8,volt,
1771532867.3599224,THROTTLE_POS_B,91.37254901960785,percent,
1771532867.3599436,THROTTLE_ACTUATOR,41.96078431372549,percent,
1771532867.3599644,LONG_FUEL_TRIM_1,-6.25,percent,
1771532867.3599844,INTAKE_PRESSURE,96,kilopascal,
1771532867.360003,O2_B1S2,0.74,volt,
1771532867.3600228,ENGINE_LOAD,41.1764705882353,percent,
1771532867.3600433,INTAKE_TEMP,14,degree_Celsius,
1771532867.3600616,CONTROL_MODULE_VOLTAGE,14.785,volt,
1771532867.3600814,RELATIVE_THROTTLE_POS,27.45098039215686,percent,
1771532867.360104,COMMANDED_EQUIV_RATIO,0.9872545,ratio,
1771532867.3601243,MAF,0.81,gps,
1771532867.3601432,SHORT_FUEL_TRIM_1,6.25,percent,
1771532867.3601625,O2_S1_WR_CURRENT,0.27734375,milliampere,
1771532867.360182,THROTTLE_POS,19.607843137254903,percent,
1771532867.3602018,SPEED,10.0,kilometer_per_hour,
1771532867.3602219,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771532867.3602412,O2_S1_WR_VOLTAGE,3.505058365758755,volt,
1771532867.360261,RUN_TIME,0.0,second,
1771532867.3602793,RPM,2441.25,revolutions_per_minute,
1771532867.360299,TIMING_ADVANCE,19.0,degree,
1771532890.5368545,COOLANT_TEMP,36,degree_Celsius,
1771532890.5369256,ENGINE_LOAD,58.8235294117647,percent,
1771532890.536942,COMMANDED_EQUIV_RATIO,0.992592,ratio,
1771532890.5369558,SPEED,39.0,kilometer_per_hour,
1771532890.5369682,CATALYST_TEMP_B1S2,131.9,degree_Celsius,
1771532890.5369804,TIME_SINCE_DTC_CLEARED,93.0,minute,
1771532890.5369925,THROTTLE_ACTUATOR,43.529411764705884,percent,
1771532890.537006,O2_B1S2,0.66,volt,
1771532890.5370176,LONG_FUEL_TRIM_1,-3.125,percent,
1771532890.5370302,RELATIVE_THROTTLE_POS,6.2745098039215685,percent,
1771532890.537044,INTAKE_PRESSURE,30,kilopascal,
1771532890.5370555,CONTROL_MODULE_VOLTAGE,14.707,volt,
