Timestamp_Unix,PID,Value,Unit,DTC_Codes
1771532806.100191,TIMING_ADVANCE,-5.0,degree,
1771532806.1002007,INTAKE_TEMP,15,degree_Celsius,
1771532806.100208,COMMANDED_EQUIV_RATIO,0.9861869999999999,ratio,
1771532806.100218,SPEED,32.0,kilometer_per_hour,
1771532806.1002257,O2_B1S2,0.21,volt,
1771532806.100233,CONTROL_MODULE_VOLTAGE,14.667,volt,
1771532806.1002405,SHORT_FUEL_TRIM_1,-5.46875,percent,
1771532806.100248,THROTTLE_POS,18.431372549019606,percent,
1771532806.100256,LONG_FUEL_TRIM_1,-6.25,percent,
1771532806.100263,O2_S1_WR_VOLTAGE,3.290211337453269,volt,
1771532806.1002707,THROTTLE_POS_B,57.254901960784316,percent,
1771532806.1002903,CATALYST_TEMP_B1S1,513.0,degree_Celsius,
1771532806.1002984,ENGINE_LOAD,83.92156862745098,percent,
1771532806.1003063,O2_S1_WR_CURRENT,-0.19921875,milliampere,
1771532806.100314,RUN_TIME,106.0,second,
1771532806.1003208,THROTTLE_ACTUATOR,44.31372549019608,percent,
1771532806.1003284,TIME_SINCE_DTC_CLEARED,93.0,minute,
1771532806.1003356,ELM_VOLTAGE,13.6,volt,
1771532806.1003428,ABSOLUTE_LOAD,32.94117647058823,percent,
1771532806.1003501,INTAKE_PRESSURE,38,kilopascal,
1771532806.100357,MAF,41.28,gps,
1771532806.1003642,CATALYST_TEMP_B1S2,655.1,degree_Celsius,
1771532806.1003716,RELATIVE_THROTTLE_POS,15.294117647058824,percent,
1771532806.1003795,DISTANCE_SINCE_DTC_CLEAR,50.0,kilometer,
1771532806.100387,RPM,1575.75,revolutions_per_minute,
1771532807.102653,COOLANT_TEMP,55,degree_Celsius,
1771532807.1026998,TIMING_ADVANCE,17.0,degree,
1771532807.10271,INTAKE_TEMP,16,degree_Celsius,
1771532807.1027176,COMMANDED_EQUIV_RATIO,0.992592,ratio,
1771532807.102727,SPEED,10.0,kilometer_per_hour,
1771532807.1027346,O2_B1S2,0.0,volt,
1771532807.1027417,CONTROL_MODULE_VOLTAGE,14.687000000000001,volt,
1771532807.1027505,SHORT_FUEL_TRIM_1,-2.34375,percent,
1771532807.102759,THROTTLE_POS,26.666666666666668,percent,
1771532807.1027668,LONG_FUEL_TRIM_1,-3.125,percent,
1771532807.1027749,O2_S1_WR_VOLTAGE,3.422049286640726,volt,
1771532807.1027827,THROTTLE_POS_B,50.588235294117645,percent,
1771532807.1027908,CATALYST_TEMP_B1S1,74.2,degree_Celsius,
1771532807.102799,ENGINE_LOAD,34.11764705882353,percent,
1771532807.1028068,O2_S1_WR_CURRENT,0.00390625,milliampere,
1771532807.1036468,RUN_TIME,38.0,second,
1771532807.1036682,THROTTLE_ACTUATOR,43.529411764705884,percent,
1771532807.1036775,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532807.1036854,ELM_VOLTAGE,13.8,volt,
1771532807.103693,ABSOLUTE_LOAD,22.352941176470587,percent,
1771532807.103702,INTAKE_PRESSURE,30,kilopascal,
1771532807.1037102,MAF,61.75,gps,
1771532807.1037178,CATALYST_TEMP_B1S2,197.20000000000002,degree_Celsius,
1771532807.103727,RELATIVE_THROTTLE_POS,0.7843137254901961,percent,
1771532807.1037362,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532807.103744,RPM,4062.5,revolutions_per_minute,
1771532808.1063828,COOLANT_TEMP,36,degree_Celsius,
1771532808.1064422,TIMING_ADVANCE,12.5,degree,
1771532808.1064613,INTAKE_TEMP,17,degree_Celsius,
1771532808.106476,COMMANDED_EQUIV_RATIO,0.998997,ratio,
1771532808.1064925,SPEED,39.0,kilometer_per_hour,
1771532808.1065059,O2_B1S2,0.015,volt,
1771532808.1065197,CONTROL_MODULE_VOLTAGE,14.648,volt,
1771532808.106534,SHORT_FUEL_TRIM_1,-6.25,percent,
1771532808.1065476,THROTTLE_POS,19.607843137254903,percent,
1771532808.106564,LONG_FUEL_TRIM_1,-6.25,percent,
1771532808.1065774,THROTTLE_POS_B,91.37254901960785,percent,
1771532808.1065922,CATALYST_TEMP_B1S1,304.1,degree_Celsius,
1771532808.106606,ENGINE_LOAD,0.0,percent,
1771532808.106619,O2_S1_WR_CURRENT,0.02734375,milliampere,
1771532808.1066337,RUN_TIME,161.0,second,
1771532808.1066468,THROTTLE_ACTUATOR,18.431372549019606,percent,
1771532808.1066616,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532808.1066747,ELM_VOLTAGE,13.7,volt,
1771532808.1066878,ABSOLUTE_LOAD,40.0,percent,
1771532808.1067011,INTAKE_PRESSURE,82,kilopascal,
1771532808.1067986,MAF,44.43,gps,
1771532808.1068172,CATALYST_TEMP_B1S2,47.30000000000001,degree_Celsius,
1771532808.1068332,RELATIVE_THROTTLE_POS,25.88235294117647,percent,
1771532808.1069307,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532808.1069725,RPM,4208.5,revolutions_per_minute,
1771532809.1098933,COOLANT_TEMP,45,degree_Celsius,
1771532809.1099336,TIMING_ADVANCE,19.0,degree,
1771532809.1099436,INTAKE_TEMP,14,degree_Celsius,
1771532809.1099513,COMMANDED_EQUIV_RATIO,0.9840215,ratio,
1771532809.10996,SPEED,0.0,kilometer_per_hour,
1771532809.109968,O2_B1S2,0.21,volt,
1771532809.1099758,CONTROL_MODULE_VOLTAGE,14.785,volt,
1771532809.1099834,SHORT_FUEL_TRIM_1,6.25,percent,
1771532809.1099913,THROTTLE_POS,18.03921568627451,percent,
1771532809.1099997,LONG_FUEL_TRIM_1,-1.5625,percent,
1771532809.1100073,O2_S1_WR_VOLTAGE,3.3488059815365836,volt,
1771532809.110016,THROTTLE_POS_B,58.431372549019606,percent,
1771532809.110024,CATALYST_TEMP_B1S1,515.5,degree_Celsius,
1771532809.1100316,ENGINE_LOAD,39.21568627450981,percent,
1771532809.1100397,O2_S1_WR_CURRENT,1.42578125,milliampere,
1771532809.110048,RUN_TIME,128.0,second,
1771532809.1100552,THROTTLE_ACTUATOR,41.96078431372549,percent,
1771532809.1100633,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771532809.1100712,ELM_VOLTAGE,13.5,volt,
1771532809.110079,ABSOLUTE_LOAD,43.529411764705884,percent,
1771532809.1100872,INTAKE_PRESSURE,96,kilopascal,
1771532809.1100945,MAF,6.46,gps,
1771532809.1101017,CATALYST_TEMP_B1S2,577.1,degree_Celsius,
1771532809.1101098,RELATIVE_THROTTLE_POS,27.45098039215686,percent,
1771532809.1101182,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771532809.1101255,RPM,1297.5,revolutions_per_minute,
1771532810.1168814,COOLANT_TEMP,29,degree_Celsius,
1771532810.1169572,TIMING_ADVANCE,20.0,degree,
1771532810.1169753,INTAKE_TEMP,18,degree_Celsius,
1771532810.1169896,COMMANDED_EQUIV_RATIO,0.9872545,ratio,
1771532810.1170063,SPEED,92.0,kilometer_per_hour,
1771532810.1170204,O2_B1S2,0.035,volt,
1771532810.1170344,CONTROL_MODULE_VOLTAGE,14.687000000000001,volt,
1771532810.1170506,SHORT_FUEL_TRIM_1,8.59375,percent,
1771532810.117065,THROTTLE_POS,16.470588235294116,percent,
1771532810.1170802,LONG_FUEL_TRIM_1,-0.78125,percent,
1771532810.1170938,O2_S1_WR_VOLTAGE,3.2706797894254978,volt,
1771532810.1171086,THROTTLE_POS_B,48.627450980392155,percent,
1771532810.117123,CATALYST_TEMP_B1S1,857.5,degree_Celsius,
1771532810.1171365,ENGINE_LOAD,62.35294117647059,percent,
1771532810.1171508,O2_S1_WR_CURRENT,-0.06640625,milliampere,
1771532810.1171656,RUN_TIME,14.0,second,
1771532810.1171782,THROTTLE_ACTUATOR,13.333333333333334,percent,
1771532810.117193,TIME_SINCE_DTC_CLEARED,93.0,minute,
1771532810.117206,ELM_VOLTAGE,13.3,volt,
1771532810.1172192,ABSOLUTE_LOAD,74.50980392156863,percent,
1771532810.1172335,INTAKE_PRESSURE,54,kilopascal,
1771532810.1172464,MAF,41.18,gps,
1771532810.1172595,CATALYST_TEMP_B1S2,401.40000000000003,degree_Celsius,
1771532810.1172752,RELATIVE_THROTTLE_POS,1.1764705882352942,percent,
1771532810.1172903,DISTANCE_SINCE_DTC_CLEAR,50.0,kilometer,
1771532810.117304,RPM,3787.5,revolutions_per_minute,
1771532811.1218674,COOLANT_TEMP,40,degree_Celsius,
1771532811.1219487,TIMING_ADVANCE,-5.5,degree,
1771532811.1219666,INTAKE_TEMP,13,degree_Celsius,
1771532811.121981,COMMANDED_EQUIV_RATIO,0.992592,ratio,
1771532811.1219974,SPEED,72.0,kilometer_per_hour,
1771532811.122011,O2_B1S2,0.015,volt,
1771532811.1220248,CONTROL_MODULE_VOLTAGE,14.667,volt,
1771532811.1220386,SHORT_FUEL_TRIM_1,0.0,percent,
1771532811.122052,THROTTLE_POS,43.92156862745098,percent,
1771532811.1220665,LONG_FUEL_TRIM_1,-1.5625,percent,
1771532811.1220803,O2_S1_WR_VOLTAGE,4.99995422293431,volt,
1771532811.1220949,THROTTLE_POS_B,49.01960784313726,percent,
1771532811.1221094,CATALYST_TEMP_B1S1,852.8000000000001,degree_Celsius,
1771532811.1221254,ENGINE_LOAD,45.09803921568628,percent,
1771532811.12214,RUN_TIME,139.0,second,
1771532811.1221538,THROTTLE_ACTUATOR,44.31372549019608,percent,
1771532811.122169,TIME_SINCE_DTC_CLEARED,93.0,minute,
1771532811.1221943,ELM_VOLTAGE,13.0,volt,
1771532811.122214,ABSOLUTE_LOAD,32.94117647058823,percent,
1771532811.1222286,INTAKE_PRESSURE,20,kilopascal,
1771532811.1222417,MAF,41.01,gps,
1771532811.122255,CATALYST_TEMP_B1S2,389.20000000000005,degree_Celsius,
1771532811.1222703,RELATIVE_THROTTLE_POS,0.0,percent,
1771532811.1222835,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532811.122297,RPM,637.5,revolutions_per_minute,
1771532812.1275074,COOLANT_TEMP,26,degree_Celsius,
1771532812.127545,TIMING_ADVANCE,7.0,degree,
1771532812.1275547,INTAKE_TEMP,20,degree_Celsius,
1771532812.1275628,COMMANDED_EQUIV_RATIO,0.998997,ratio,
1771532812.1275718,SPEED,41.0,kilometer_per_hour,
1771532812.127579,O2_B1S2,0.21,volt,
1771532812.1275864,CONTROL_MODULE_VOLTAGE,14.707,volt,
1771532812.1275938,SHORT_FUEL_TRIM_1,3.125,percent,
1771532812.1276016,THROTTLE_POS,31.372549019607842,percent,
1771532812.1276095,LONG_FUEL_TRIM_1,-0.78125,percent,
1771532812.1276174,O2_S1_WR_VOLTAGE,3.290211337453269,volt,
1771532812.127625,THROTTLE_POS_B,67.84313725490196,percent,
1771532812.1276326,CATALYST_TEMP_B1S1,687.0,degree_Celsius,
1771532812.1276402,ENGINE_LOAD,83.92156862745098,percent,
1771532812.1276476,O2_S1_WR_CURRENT,0.078125,milliampere,
1771532812.127656,RUN_TIME,72.0,second,
1771532812.1276634,THROTTLE_ACTUATOR,43.529411764705884,percent,
1771532812.1276715,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771532812.1276789,ELM_VOLTAGE,13.2,volt,
1771532812.1276865,ABSOLUTE_LOAD,22.352941176470587,percent,
1771532812.1276944,INTAKE_PRESSURE,30,kilopascal,
1771532812.127702,MAF,41.28,gps,
1771532812.127709,CATALYST_TEMP_B1S2,545.3000000000001,degree_Celsius,
1771532812.1277177,RELATIVE_THROTTLE_POS,6.2745098039215685,percent,
1771532812.1277256,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771532812.127733,RPM,1575.75,revolutions_per_minute,
1771532813.129412,COOLANT_TEMP,55,degree_Celsius,
1771532813.1294527,TIMING_ADVANCE,7.5,degree,
1771532813.1294641,INTAKE_TEMP,15,degree_Celsius,
1771532813.129473,COMMANDED_EQUIV_RATIO,0.9840215,ratio,
1771532813.129482,SPEED,10.0,kilometer_per_hour,
1771532813.12949,O2_B1S2,0.035,volt,
1771532813.129498,CONTROL_MODULE_VOLTAGE,14.746,volt,
1771532813.1295063,SHORT_FUEL_TRIM_1,-5.46875,percent,
1771532813.1295145,THROTTLE_POS,44.705882352941174,percent,
1771532813.1295233,LONG_FUEL_TRIM_1,-5.46875,percent,
1771532813.1295311,O2_S1_WR_VOLTAGE,3.1827878233005262,volt,
1771532813.1295395,THROTTLE_POS_B,82.74509803921569,percent,
1771532813.129548,CATALYST_TEMP_B1S1,714.8000000000001,degree_Celsius,
1771532813.1295576,ENGINE_LOAD,100.0,percent,
1771532813.1295655,O2_S1_WR_CURRENT,-0.05859375,milliampere,
1771532813.1295738,RUN_TIME,117.0,second,
1771532813.1295815,THROTTLE_ACTUATOR,45.490196078431374,percent,
1771532813.1295903,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771532813.1295984,ELM_VOLTAGE,13.4,volt,
1771532813.1296058,ABSOLUTE_LOAD,73.33333333333333,percent,
1771532813.1296148,INTAKE_PRESSURE,40,kilopascal,
1771532813.1296225,MAF,61.75,gps,
1771532813.1296299,CATALYST_TEMP_B1S2,29.700000000000003,degree_Celsius,
1771532813.1296394,RELATIVE_THROTTLE_POS,15.294117647058824,percent,
1771532813.1296482,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771532813.1296558,RPM,4062.5,revolutions_per_minute,
