Timestamp_Unix,PID,Value,Unit,DTC_Codes
1771531933.5432897,ABSOLUTE_LOAD,43.529411764705884,percent,
1771531933.543311,THROTTLE_ACTUATOR,41.96078431372549,percent,
1771531933.543333,CATALYST_TEMP_B1S2,545.3000000000001,degree_Celsius,
1771531933.543355,INTAKE_TEMP,13,degree_Celsius,
1771531933.543376,THROTTLE_POS_B,50.588235294117645,percent,
1771531933.543396,COOLANT_TEMP,62,degree_Celsius,
1771531933.5434158,ENGINE_LOAD,39.21568627450981,percent,
1771531933.543436,RELATIVE_THROTTLE_POS,0.0,percent,
1771531933.5434566,THROTTLE_POS,31.372549019607842,percent,
1771531933.5434766,ELM_VOLTAGE,13.2,volt,
1771531933.5436678,O2_S1_WR_VOLTAGE,3.3488059815365836,volt,
1771531934.5465827,SHORT_FUEL_TRIM_1,3.125,percent,
1771531934.5466604,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771531934.5466912,O2_S1_WR_CURRENT,-0.37890625,milliampere,
1771531934.5467181,CATALYST_TEMP_B1S1,714.8000000000001,degree_Celsius,
1771531934.546745,COMMANDED_EQUIV_RATIO,0.769454,ratio,
1771531934.5467684,LONG_FUEL_TRIM_1,-1.5625,percent,
1771531934.546792,RUN_TIME,117.0,second,
1771531934.5468152,INTAKE_PRESSURE,54,kilopascal,
1771531934.5468407,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771531934.546865,CONTROL_MODULE_VOLTAGE,14.687000000000001,volt,
1771531934.5468893,SPEED,55.0,kilometer_per_hour,
1771531934.5469136,RPM,1354.5,revolutions_per_minute,
1771531934.546998,TIMING_ADVANCE,13.0,degree,
1771531934.547023,O2_B1S2,0.035,volt,
1771531934.5470462,MAF,41.18,gps,
1771531934.5470698,ABSOLUTE_LOAD,74.50980392156863,percent,
1771531934.5470953,THROTTLE_ACTUATOR,13.333333333333334,percent,
1771531934.547121,CATALYST_TEMP_B1S2,29.700000000000003,degree_Celsius,
1771531934.547145,INTAKE_TEMP,20,degree_Celsius,
1771531934.5471685,THROTTLE_POS_B,91.37254901960785,percent,
1771531934.5471928,COOLANT_TEMP,28,degree_Celsius,
1771531934.5472162,ENGINE_LOAD,62.35294117647059,percent,
1771531934.5472414,RELATIVE_THROTTLE_POS,25.88235294117647,percent,
1771531934.5472662,THROTTLE_POS,44.705882352941174,percent,
1771531934.5472896,ELM_VOLTAGE,13.0,volt,
1771531934.5473118,O2_S1_WR_VOLTAGE,3.2706797894254978,volt,
1771531935.552028,SHORT_FUEL_TRIM_1,-5.46875,percent,
1771531935.5521233,DISTANCE_SINCE_DTC_CLEAR,50.0,kilometer,
1771531935.5521502,O2_S1_WR_CURRENT,0.0,milliampere,
1771531935.5521731,CATALYST_TEMP_B1S1,74.2,degree_Celsius,
1771531935.5521953,COMMANDED_EQUIV_RATIO,0.9872545,ratio,
1771531935.552218,LONG_FUEL_TRIM_1,-0.78125,percent,
1771531935.5522394,RUN_TIME,95.0,second,
1771531935.5523179,INTAKE_PRESSURE,38,kilopascal,
1771531935.5523446,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771531935.5523672,CONTROL_MODULE_VOLTAGE,14.667,volt,
1771531935.5523894,SPEED,0.0,kilometer_per_hour,
1771531935.5524108,RPM,2441.25,revolutions_per_minute,
1771531935.552434,TIMING_ADVANCE,-5.5,degree,
1771531935.5524566,O2_B1S2,0.015,volt,
1771531935.5524786,MAF,3.15,gps,
1771531935.5525005,ABSOLUTE_LOAD,32.94117647058823,percent,
1771531935.552524,THROTTLE_ACTUATOR,44.31372549019608,percent,
1771531935.552547,CATALYST_TEMP_B1S2,330.3,degree_Celsius,
1771531935.5525723,INTAKE_TEMP,12,degree_Celsius,
1771531935.5525947,THROTTLE_POS_B,52.15686274509804,percent,
1771531935.5526161,COOLANT_TEMP,45,degree_Celsius,
1771531935.5526383,ENGINE_LOAD,45.09803921568628,percent,
1771531935.5526612,RELATIVE_THROTTLE_POS,15.294117647058824,percent,
1771531935.552684,THROTTLE_POS,16.470588235294116,percent,
1771531935.5527067,ELM_VOLTAGE,13.2,volt,
1771531935.5527291,O2_S1_WR_VOLTAGE,3.465995269703212,volt,
1771531936.5583243,SHORT_FUEL_TRIM_1,-0.78125,percent,
1771531936.558483,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771531936.5585146,O2_S1_WR_CURRENT,-0.0078125,milliampere,
1771531936.5585384,CATALYST_TEMP_B1S1,304.1,degree_Celsius,
1771531936.558561,COMMANDED_EQUIV_RATIO,0.992592,ratio,
1771531936.5585825,LONG_FUEL_TRIM_1,-5.46875,percent,
1771531936.558603,RUN_TIME,150.0,second,
1771531936.5586243,INTAKE_PRESSURE,30,kilopascal,
1771531936.5586455,TIME_SINCE_DTC_CLEARED,93.0,minute,
1771531936.5586658,CONTROL_MODULE_VOLTAGE,14.707,volt,
1771531936.5586858,SPEED,92.0,kilometer_per_hour,
1771531936.5587058,RPM,1278.75,revolutions_per_minute,
1771531936.558726,TIMING_ADVANCE,7.0,degree,
1771531936.5587826,O2_B1S2,0.21,volt,
1771531936.5588057,MAF,41.28,gps,
1771531936.5588267,ABSOLUTE_LOAD,22.352941176470587,percent,
1771531936.558849,THROTTLE_ACTUATOR,43.529411764705884,percent,
1771531936.5588713,CATALYST_TEMP_B1S2,795.3000000000001,degree_Celsius,
1771531936.5588925,INTAKE_TEMP,16,degree_Celsius,
1771531936.5589128,THROTTLE_POS_B,57.254901960784316,percent,
1771531936.5589345,COOLANT_TEMP,32,degree_Celsius,
1771531936.559065,ENGINE_LOAD,83.92156862745098,percent,
1771531936.5590947,RELATIVE_THROTTLE_POS,0.7843137254901961,percent,
1771531936.559117,THROTTLE_POS,16.862745098039216,percent,
1771531936.5591383,ELM_VOLTAGE,13.5,volt,
1771531936.5591593,O2_S1_WR_VOLTAGE,3.290211337453269,volt,
1771531937.5651617,SHORT_FUEL_TRIM_1,0.0,percent,
1771531937.5652397,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771531937.5652664,O2_S1_WR_CURRENT,0.04296875,milliampere,
1771531937.5652893,CATALYST_TEMP_B1S1,515.5,degree_Celsius,
1771531937.5653112,COMMANDED_EQUIV_RATIO,0.998997,ratio,
1771531937.5653336,LONG_FUEL_TRIM_1,-3.125,percent,
1771531937.565355,RUN_TIME,61.0,second,
1771531937.5653763,INTAKE_PRESSURE,40,kilopascal,
1771531937.5653975,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771531937.5654187,CONTROL_MODULE_VOLTAGE,14.746,volt,
1771531937.565439,SPEED,114.0,kilometer_per_hour,
1771531937.5654612,RPM,1303.75,revolutions_per_minute,
1771531937.565481,TIMING_ADVANCE,7.5,degree,
1771531937.5655015,O2_B1S2,0.035,volt,
1771531937.565522,MAF,61.75,gps,
1771531937.565543,ABSOLUTE_LOAD,73.33333333333333,percent,
1771531937.5655649,THROTTLE_ACTUATOR,45.490196078431374,percent,
1771531937.565588,CATALYST_TEMP_B1S2,513.6,degree_Celsius,
1771531937.565609,INTAKE_TEMP,17,degree_Celsius,
1771531937.5656304,THROTTLE_POS_B,49.01960784313726,percent,
1771531937.5656521,COOLANT_TEMP,46,degree_Celsius,
1771531937.5656726,ENGINE_LOAD,100.0,percent,
1771531937.565725,RELATIVE_THROTTLE_POS,9.803921568627452,percent,
1771531937.5657496,THROTTLE_POS,26.666666666666668,percent,
1771531937.5657713,ELM_VOLTAGE,13.7,volt,
1771531937.5657926,O2_S1_WR_VOLTAGE,3.1827878233005262,volt,
1771531938.5692985,SHORT_FUEL_TRIM_1,6.25,percent,
1771531938.5693805,DISTANCE_SINCE_DTC_CLEAR,49.0,kilometer,
1771531938.5694094,O2_S1_WR_CURRENT,0.0,milliampere,
1771531938.5694323,CATALYST_TEMP_B1S1,129.4,degree_Celsius,
1771531938.569455,COMMANDED_EQUIV_RATIO,0.769454,ratio,
1771531938.5694761,LONG_FUEL_TRIM_1,-5.46875,percent,
1771531938.5694978,RUN_TIME,83.0,second,
1771531938.5695186,INTAKE_PRESSURE,96,kilopascal,
1771531938.5695395,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771531938.5695603,CONTROL_MODULE_VOLTAGE,14.785,volt,
1771531938.5695815,SPEED,41.0,kilometer_per_hour,
1771531938.569602,RPM,3442.75,revolutions_per_minute,
1771531938.569623,TIMING_ADVANCE,19.0,degree,
1771531938.5696437,O2_B1S2,0.015,volt,
1771531938.569664,MAF,44.43,gps,
1771531938.5697253,ABSOLUTE_LOAD,75.29411764705883,percent,
1771531938.5697494,THROTTLE_ACTUATOR,16.470588235294116,percent,
1771531938.5697725,CATALYST_TEMP_B1S2,733.6,degree_Celsius,
1771531938.569793,INTAKE_TEMP,14,degree_Celsius,
1771531938.569814,THROTTLE_POS_B,67.84313725490196,percent,
1771531938.5698848,COOLANT_TEMP,44,degree_Celsius,
1771531938.569909,ENGINE_LOAD,58.8235294117647,percent,
1771531938.5699315,RELATIVE_THROTTLE_POS,6.2745098039215685,percent,
1771531938.5699542,THROTTLE_POS,19.607843137254903,percent,
1771531938.569975,ELM_VOLTAGE,13.9,volt,
1771531938.5703108,O2_S1_WR_VOLTAGE,3.373220416571298,volt,
1771531939.5750659,SHORT_FUEL_TRIM_1,8.59375,percent,
1771531939.5751479,DISTANCE_SINCE_DTC_CLEAR,50.0,kilometer,
1771531939.5751743,O2_S1_WR_CURRENT,1.5859375,milliampere,
1771531939.575253,CATALYST_TEMP_B1S1,852.8000000000001,degree_Celsius,
1771531939.5752807,COMMANDED_EQUIV_RATIO,0.9872545,ratio,
1771531939.575303,LONG_FUEL_TRIM_1,-3.125,percent,
1771531939.5753243,RUN_TIME,50.0,second,
1771531939.5753458,INTAKE_PRESSURE,54,kilopascal,
1771531939.5753667,TIME_SINCE_DTC_CLEARED,91.0,minute,
1771531939.5753887,CONTROL_MODULE_VOLTAGE,14.687000000000001,volt,
1771531939.5754106,SPEED,10.0,kilometer_per_hour,
1771531939.5754306,RPM,1185.75,revolutions_per_minute,
1771531939.575451,TIMING_ADVANCE,13.0,degree,
1771531939.5754707,O2_B1S2,0.21,volt,
1771531939.5754912,MAF,6.46,gps,
1771531939.5755117,ABSOLUTE_LOAD,74.50980392156863,percent,
1771531939.5755334,THROTTLE_ACTUATOR,13.333333333333334,percent,
1771531939.575555,CATALYST_TEMP_B1S2,24.299999999999997,degree_Celsius,
1771531939.5755877,INTAKE_TEMP,18,degree_Celsius,
1771531939.5756137,THROTTLE_POS_B,58.431372549019606,percent,
1771531939.5756357,COOLANT_TEMP,55,degree_Celsius,
1771531939.5756562,ENGINE_LOAD,39.21568627450981,percent,
1771531939.5756783,RELATIVE_THROTTLE_POS,1.1764705882352942,percent,
1771531939.5757003,THROTTLE_POS,21.176470588235293,percent,
1771531939.5757222,ELM_VOLTAGE,13.6,volt,
1771531939.5757425,O2_S1_WR_VOLTAGE,3.3488059815365836,volt,
1771531940.5781956,SHORT_FUEL_TRIM_1,-2.34375,percent,
1771531940.5782666,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771531940.5782955,O2_S1_WR_CURRENT,-0.19921875,milliampere,
1771531940.5783207,CATALYST_TEMP_B1S1,687.0,degree_Celsius,
1771531940.5783424,COMMANDED_EQUIV_RATIO,0.992592,ratio,
1771531940.5783641,LONG_FUEL_TRIM_1,-6.25,percent,
1771531940.5783865,RUN_TIME,106.0,second,
1771531940.5784476,INTAKE_PRESSURE,20,kilopascal,
1771531940.578472,TIME_SINCE_DTC_CLEARED,93.0,minute,
1771531940.5784924,CONTROL_MODULE_VOLTAGE,14.648,volt,
1771531940.5785124,SPEED,39.0,kilometer_per_hour,
1771531940.5785332,RPM,1354.5,revolutions_per_minute,
1771531940.5785549,TIMING_ADVANCE,21.5,degree,
1771531940.5785763,O2_B1S2,0.035,volt,
1771531940.5785968,MAF,41.18,gps,
1771531940.578621,ABSOLUTE_LOAD,33.333333333333336,percent,
1771531940.5786438,THROTTLE_ACTUATOR,45.88235294117647,percent,
1771531940.5786662,CATALYST_TEMP_B1S2,655.1,degree_Celsius,
1771531940.5786867,INTAKE_TEMP,13,degree_Celsius,
1771531940.5787077,THROTTLE_POS_B,48.627450980392155,percent,
1771531940.578728,COOLANT_TEMP,36,degree_Celsius,
1771531940.578749,ENGINE_LOAD,62.35294117647059,percent,
1771531940.57877,RELATIVE_THROTTLE_POS,0.0,percent,
1771531940.5787914,THROTTLE_POS,18.431372549019606,percent,
1771531940.5788126,ELM_VOLTAGE,13.4,volt,
1771531940.578833,O2_S1_WR_VOLTAGE,3.2706797894254978,volt,
1771531941.5827198,SHORT_FUEL_TRIM_1,3.125,percent,
1771531941.58279,DISTANCE_SINCE_DTC_CLEAR,51.0,kilometer,
1771531941.5828178,O2_S1_WR_CURRENT,0.00390625,milliampere,
1771531941.582841,CATALYST_TEMP_B1S1,679.6,degree_Celsius,
1771531941.5828621,COMMANDED_EQUIV_RATIO,0.998997,ratio,
1771531941.5828836,LONG_FUEL_TRIM_1,-1.5625,percent,
1771531941.5829046,RUN_TIME,38.0,second,
1771531941.5829253,INTAKE_PRESSURE,53,kilopascal,
1771531941.582947,TIME_SINCE_DTC_CLEARED,92.0,minute,
1771531941.582967,CONTROL_MODULE_VOLTAGE,14.785,volt,
1771531941.5829875,SPEED,0.0,kilometer_per_hour,
1771531941.5830073,RPM,2272.5,revolutions_per_minute,
1771531941.5830271,TIMING_ADVANCE,-5.0,degree,
1771531941.5830483,O2_B1S2,0.66,volt,
1771531941.58307,MAF,41.01,gps,
1771531941.583091,ABSOLUTE_LOAD,23.52941176470588,percent,
1771531941.5831122,THROTTLE_ACTUATOR,20.0,percent,
1771531941.5831335,CATALYST_TEMP_B1S2,197.20000000000002,degree_Celsius,
1771531941.5831552,INTAKE_TEMP,20,degree_Celsius,
1771531941.583176,THROTTLE_POS_B,48.23529411764706,percent,
1771531941.5831966,COOLANT_TEMP,45,degree_Celsius,
1771531941.5832174,ENGINE_LOAD,59.6078431372549,percent,
1771531941.5832386,RELATIVE_THROTTLE_POS,25.88235294117647,percent,
1771531941.583259,THROTTLE_POS,43.92156862745098,percent,
1771531941.5832796,ELM_VOLTAGE,13.2,volt,
1771531941.5833013,O2_S1_WR_VOLTAGE,3.465995269703212,volt,
